Time,Driver,LapTime,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,Team,LapStartTime,Position,yellow_flag,weather_time,AirTemp,Humidity,Pressure,TrackTemp,WindSpeed,windSin,windCos
11716.077,TSU,75.462,74,2,207,195,256,274,HARD,74,FALSE,RB,11640.615,8,FALSE,11634.853,21.7,61,1018.4,40.8,0.7,-0.5591929034707467,-0.8290375725550418
11791.069,TSU,74.992,75,2,210,195,257,275,HARD,75,FALSE,RB,11716.077,8,FALSE,11694.871,21.7,61,1018.4,40.6,0.6,-0.12186934340514811,0.992546151641322
11866.274,TSU,75.205,76,2,213,194,257,275,HARD,76,FALSE,RB,11791.069,8,FALSE,11754.885,21.7,61,1018.4,40.6,0.9,-0.6946583704589974,-0.7193398003386511
11940.994,TSU,74.72,77,2,214,195,257,275,HARD,77,FALSE,RB,11866.274,8,FALSE,11814.899,21.8,61,1018.4,40.9,1.2,-0.6293203910498376,-0.7771459614569708
6030.859,ALB,87.834,3,2,158,176,255,277,HARD,2,TRUE,Williams,5943.025,9,FALSE,5934.534,21.6,66,1018.7,48.6,1.4,-0.06975647374412476,0.9975640502598243
6114.145,ALB,83.286,4,2,181,166,263,278,HARD,3,TRUE,Williams,6030.859,9,FALSE,5994.54,21.6,65,1018.8,49.2,0.6,0,1
6197.514,ALB,83.369,5,2,167,167,265,281,HARD,4,TRUE,Williams,6114.145,9,FALSE,6054.54,21.7,63,1018.9,49.2,0.6,0,1
6280.93,ALB,83.416,6,2,172,175,261,274,HARD,5,TRUE,Williams,6197.514,9,FALSE,6174.539000000001,21.6,64,1018.9,48.2,2,-0.12186934340514811,0.992546151641322
6362.843,ALB,81.913,7,2,173,173,260,278,HARD,6,TRUE,Williams,6280.93,9,FALSE,6234.5380000000005,21.6,63,1018.8,48.2,1,0,1
6444.379,ALB,81.536,8,2,178,174,250,279,HARD,7,TRUE,Williams,6362.843,9,FALSE,6354.536,21.8,64,1018.9,48,1.4,0.9702957262759965,-0.24192189559966779
6526.383,ALB,82.004,9,2,176,177,253,276,HARD,8,TRUE,Williams,6444.379,9,FALSE,6414.5380000000005,21.9,63,1018.9,47.9,0.9,-0.9563047559630353,-0.2923717047227371
6607.945,ALB,81.562,10,2,181,175,264,276,HARD,9,TRUE,Williams,6526.383,9,FALSE,6474.523,22,64,1018.8,47.9,1.1,-0.3420201433256686,0.9396926207859084
6689.459,ALB,81.514,11,2,177,171,264,278,HARD,10,TRUE,Williams,6607.945,9,FALSE,6594.529,22.1,63,1018.8,47.9,0.9,-0.12186934340514775,-0.992546151641322
6770.280000000001,ALB,80.821,12,2,177,177,264,278,HARD,11,TRUE,Williams,6689.459,9,FALSE,6654.531,22.2,61,1018.9,47.9,1.3,0.15643446504023087,0.9876883405951378
6851.7,ALB,81.42,13,2,174,174,256,278,HARD,12,TRUE,Williams,6770.280000000001,9,FALSE,6714.544,22.3,63,1018.8,47.3,0.6,0.03489949670250097,0.9993908270190958
6932.291,ALB,80.59100000000001,14,2,171,171,262,278,HARD,13,TRUE,Williams,6851.7,9,FALSE,6834.55,22,62,1018.8,47.1,1.2,0,1
7012.882,ALB,80.59100000000001,15,2,189,162,256,279,HARD,14,TRUE,Williams,6932.291,9,FALSE,6894.541,22,63,1018.7,47.1,0.5,0.374606593415912,0.9271838545667874
7093.675,ALB,80.793,16,2,176,175,256,273,HARD,15,TRUE,Williams,7012.882,9,FALSE,6954.537,22,62,1018.8,47.1,1.1,-0.15643446504023112,0.9876883405951377
7174.812,ALB,81.137,17,2,177,170,255,272,HARD,16,TRUE,Williams,7093.675,9,FALSE,7074.549,21.8,64,1018.8,46.1,1.3,0.13917310096006544,0.9902680687415704
7254.854,ALB,80.042,18,2,177,180,256,277,HARD,17,TRUE,Williams,7174.812,9,FALSE,7134.543,21.6,64,1018.7,46.7,1.1,0.6156614753256582,0.788010753606722
7335.099,ALB,80.245,19,2,185,174,257,275,HARD,18,TRUE,Williams,7254.854,9,FALSE,7254.548,21.8,61,1018.6,46.7,0.7,-0.6560590289905074,-0.7547095802227719
7415.459,ALB,80.36,20,2,183,165,261,281,HARD,19,TRUE,Williams,7335.099,9,FALSE,7314.547,21.9,61,1018.8,46.6,1.3,0.5877852522924731,0.8090169943749475
7496.396,ALB,80.937,21,2,183,174,257,274,HARD,20,TRUE,Williams,7415.459,9,FALSE,7374.542,21.9,62,1018.8,45.8,0.9,-0.3907311284892747,0.9205048534524399
7576.938,ALB,80.542,22,2,181,171,256,262,HARD,21,TRUE,Williams,7496.396,9,FALSE,7494.544,21.8,65,1018.8,45.9,1.6,-0.9986295347545738,0.052335956242943946
7657.081,ALB,80.143,23,2,180,172,262,272,HARD,22,TRUE,Williams,7576.938,9,FALSE,7554.554,21.8,65,1018.8,45.9,0.5,-0.30901699437494773,-0.9510565162951535
7737.598,ALB,80.517,24,2,179,172,257,271,HARD,23,TRUE,Williams,7657.081,9,FALSE,7614.543,21.7,63,1018.7,46.1,1.1,-0.06975647374412476,0.9975640502598243
7817.921,ALB,80.32300000000001,25,2,186,174,256,276,HARD,24,TRUE,Williams,7737.598,9,FALSE,7734.553,21.7,63,1018.7,45.7,0.9,-0.052335956242943564,-0.9986295347545738
7898.384,ALB,80.463,26,2,183,175,256,275,HARD,25,TRUE,Williams,7817.921,9,FALSE,7794.562,21.7,62,1018.6,45.7,1.3,-0.5735764363510465,0.8191520442889916
7978.893,ALB,80.509,27,2,180,170,256,277,HARD,26,TRUE,Williams,7898.384,9,FALSE,7854.559,21.8,64,1018.5,46,0.7,0.3907311284892737,0.9205048534524404
8058.403,ALB,79.51,28,2,191,179,263,278,HARD,27,TRUE,Williams,7978.893,9,FALSE,7974.548,21.9,62,1018.6,46,1,-0.5446390350150271,-0.838670567945424
8138.674,ALB,80.271,29,2,186,183,253,278,HARD,28,TRUE,Williams,8058.403,9,FALSE,8034.5599999999995,22,63,1018.5,45.6,1.7,-0.5735764363510458,-0.819152044288992
8220.113,ALB,81.439,30,2,186,174,255,272,HARD,29,TRUE,Williams,8138.674,9,FALSE,8094.551,22,62,1018.5,45.9,0.9,-0.6427876096865393,-0.766044443118978
8301.054,ALB,80.941,31,2,188,173,255,275,HARD,30,TRUE,Williams,8220.113,9,FALSE,8214.551,22.1,61,1018.6,45.5,0.4,-0.601815023152048,-0.798635510047293
8381.202,ALB,80.148,32,2,189,175,257,276,HARD,31,TRUE,Williams,8301.054,9,FALSE,8274.557,22,61,1018.6,45.5,0.9,-0.8386705679454242,-0.544639035015027
8460.693,ALB,79.491,33,2,186,181,264,276,HARD,32,TRUE,Williams,8381.202,9,FALSE,8334.573,21.9,62,1018.5,45.6,1,-0.9063077870366497,-0.42261826174069994
8539.827,ALB,79.134,34,2,190,183,265,278,HARD,33,TRUE,Williams,8460.693,9,FALSE,8454.594000000001,22,61,1018.5,45.9,1,-0.9993908270190957,-0.03489949670250165
8618.643,ALB,78.816,35,2,190,182,266,278,HARD,34,TRUE,Williams,8539.827,9,FALSE,8514.61,22,62,1018.6,45.1,0.9,0,1
8700.271,ALB,81.628,36,2,180,172,255,273,HARD,35,TRUE,Williams,8618.643,9,FALSE,8574.602,21.9,65,1018.6,44.5,0.6,-0.034899496702500823,0.9993908270190958
8781.046,ALB,80.775,37,2,189,175,256,275,HARD,36,TRUE,Williams,8700.271,9,FALSE,8694.613,21.7,63,1018.5,44.4,1.5,-0.8191520442889918,0.573576436351046
8861.36,ALB,80.314,38,2,187,168,256,276,HARD,37,TRUE,Williams,8781.046,9,FALSE,8754.617,21.8,63,1018.5,44.5,1,-0.9998476951563913,0.01745240643728313
8941.749,ALB,80.389,39,2,190,175,256,275,HARD,38,TRUE,Williams,8861.36,9,FALSE,8814.635,21.8,62,1018.6,44.8,0.7,0.19080899537654497,-0.9816271834476639
9021.561,ALB,79.812,40,2,195,166,257,275,HARD,39,TRUE,Williams,8941.749,9,FALSE,8934.646,21.9,61,1018.6,44.4,0.8,-0.9998476951563913,-0.017452406437283498
9100.89,ALB,79.32900000000001,41,2,192,178,256,275,HARD,40,TRUE,Williams,9021.561,9,FALSE,8994.675,22,60,1018.5,44.4,0.8,0.9335804264972017,-0.35836794954530027
9180.974,ALB,80.084,42,2,188,176,256,276,HARD,41,TRUE,Williams,9100.89,9,FALSE,9054.676,22,62,1018.4,44.4,0.5,0.49999999999999994,0.8660254037844387
9260.47,ALB,79.496,43,2,192,177,256,276,HARD,42,TRUE,Williams,9180.974,9,FALSE,9174.683,21.9,59,1018.5,44.8,0.9,0,1
9340.153,ALB,79.68299999999999,44,2,194,174,257,276,HARD,43,TRUE,Williams,9260.47,9,FALSE,9234.684,21.9,59,1018.6,44.8,1,-0.7313537016191701,-0.6819983600624989
9421.901,ALB,81.748,45,2,181,170,255,275,HARD,44,TRUE,Williams,9340.153,9,FALSE,9294.708,22,58,1018.5,44.5,0.5,-0.20791169081775907,-0.9781476007338057
9502.494999999999,ALB,80.594,46,2,181,178,256,275,HARD,45,TRUE,Williams,9421.901,9,FALSE,9414.696,21.9,57,1018.3,44.5,1.8,-0.39073112848927355,-0.9205048534524404
9582.957,ALB,80.462,47,2,192,172,256,274,HARD,46,TRUE,Williams,9502.494999999999,9,FALSE,9474.7,22,58,1018.4,44.5,1.8,-0.9945218953682734,0.10452846326765299
9662.278,ALB,79.321,48,2,199,175,256,275,HARD,47,TRUE,Williams,9582.957,9,FALSE,9534.736,22,57,1018.5,43.8,0.7,-0.4226182617406993,-0.90630778703665
9741.655999999999,ALB,79.378,49,2,201,176,257,277,HARD,48,TRUE,Williams,9662.278,9,FALSE,9654.715,22,57,1018.4,43.7,1.7,0,1
9820.923999999999,ALB,79.268,50,2,197,177,266,278,HARD,49,TRUE,Williams,9741.655999999999,9,FALSE,9714.711,21.9,58,1018.5,43.7,1,-0.10452846326765342,0.9945218953682733
9899.787,ALB,78.863,51,2,195,177,263,278,HARD,50,TRUE,Williams,9820.923999999999,9,FALSE,9774.715,21.9,58,1018.5,43.7,1.1,0.9998476951563913,0.017452406437283376
9981.341,ALB,81.554,52,2,173,173,256,275,HARD,51,TRUE,Williams,9899.787,9,TRUE,9894.744,21.8,57,1018.5,43.2,1,0.788010753606722,0.6156614753256583
10062.041000000001,ALB,80.7,53,2,191,176,162,276,HARD,52,TRUE,Williams,9981.341,9,FALSE,9954.756,21.9,58,1018.5,43.2,0.8,-0.6293203910498378,0.7771459614569706
10145.688,ALB,83.64699999999999,54,2,105,183,260,280,HARD,53,TRUE,Williams,10062.041000000001,9,FALSE,10014.744999999999,21.9,59,1018.6,43,1.1,-0.743144825477394,-0.6691306063588585
10224.773000000001,ALB,79.08500000000001,55,2,185,179,268,282,HARD,54,TRUE,Williams,10145.688,9,FALSE,10134.75,21.7,59,1018.4,42.5,1.1,0,1
10303.569,ALB,78.79599999999999,56,2,193,181,266,283,HARD,55,TRUE,Williams,10224.773000000001,9,FALSE,10194.749,21.7,60,1018.4,42.4,0.9,0.8571673007021122,0.5150380749100543
10381.84,ALB,78.271,57,2,191,184,267,281,HARD,56,TRUE,Williams,10303.569,9,FALSE,10254.764,21.6,60,1018.4,42.2,0.8,0.6427876096865395,-0.7660444431189779
10460.53,ALB,78.69,58,2,196,181,266,281,HARD,57,TRUE,Williams,10381.84,9,FALSE,10374.793,21.8,60,1018.5,42.2,1.2,0.49999999999999994,0.8660254037844387
10538.731,ALB,78.201,59,2,191,183,265,280,HARD,58,TRUE,Williams,10460.53,9,FALSE,10434.807,21.6,61,1018.4,41.9,1.1,0.15643446504023087,0.9876883405951378
10618.264,ALB,79.533,60,2,195,181,265,279,HARD,59,TRUE,Williams,10538.731,9,FALSE,10494.803,21.5,61,1018.5,42.3,0.5,-0.9702957262759966,0.24192189559966745
10698.486,ALB,80.22200000000001,61,2,186,180,266,278,HARD,60,TRUE,Williams,10618.264,9,FALSE,10614.806,21.6,60,1018.4,42,0.9,-0.874619707139396,-0.48480962024633684
10777.992,ALB,79.506,62,2,190,180,189,278,HARD,61,TRUE,Williams,10698.486,9,FALSE,10674.815,21.8,59,1018.4,42,1.2,-0.9945218953682734,-0.10452846326765336
10861.077,ALB,83.08500000000001,63,2,176,170,266,275,HARD,62,TRUE,Williams,10777.992,9,FALSE,10734.835,22,60,1018.5,42,0.8,-0.9702957262759966,0.24192189559966745
10938.988,ALB,77.911,64,2,197,186,265,279,HARD,63,TRUE,Williams,10861.077,9,FALSE,10854.842,21.9,60,1018.4,42,0.9,-0.5735764363510458,-0.819152044288992
11016.249,ALB,77.261,65,2,197,186,265,279,HARD,64,TRUE,Williams,10938.988,9,FALSE,10914.848,21.9,59,1018.4,41.7,1.2,-0.9743700647852352,0.22495105434386492
11094.252,ALB,78.003,66,2,200,184,258,279,HARD,65,TRUE,Williams,11016.249,9,FALSE,10974.84,22,59,1018.3,41.7,1.7,-0.5735764363510465,0.8191520442889916
11172.126,ALB,77.874,67,2,197,183,268,280,HARD,66,TRUE,Williams,11094.252,9,FALSE,11034.83,22,60,1018.3,41.6,1,0.848048096156426,0.5299192642332049
11250.511,ALB,78.385,68,2,198,183,264,281,HARD,67,TRUE,Williams,11172.126,9,FALSE,11154.842,21.7,61,1018.4,41.1,0.8,-0.7547095802227717,-0.6560590289905076
11330.432,ALB,79.92099999999999,69,2,177,181,267,280,HARD,68,TRUE,Williams,11250.511,9,FALSE,11214.847,21.8,60,1018.5,41.6,0.8,-0.6946583704589974,-0.7193398003386511
11409.802,ALB,79.37,70,2,190,178,267,280,HARD,69,TRUE,Williams,11330.432,9,FALSE,11274.84,21.8,60,1018.4,41.6,1,-0.48480962024633695,-0.8746197071393959
11488.759,ALB,78.957,71,2,197,184,259,279,HARD,70,TRUE,Williams,11409.802,9,FALSE,11394.843,21.6,61,1018.4,41,0.7,0.848048096156426,0.5299192642332049
11566.923999999999,ALB,78.16499999999999,72,2,202,183,258,280,HARD,71,TRUE,Williams,11488.759,9,FALSE,11454.846,21.6,62,1018.4,40.5,0.9,-0.5591929034707467,-0.8290375725550418
11645.356,ALB,78.432,73,2,188,183,258,277,HARD,72,TRUE,Williams,11566.923999999999,9,FALSE,11514.852,21.6,61,1018.4,40.5,0.5,-0.48480962024633695,-0.8746197071393959
11723.37,ALB,78.014,74,2,195,185,258,276,HARD,73,TRUE,Williams,11645.356,9,FALSE,11634.853,21.7,61,1018.4,40.8,0.7,-0.5591929034707467,-0.8290375725550418
11801.22,ALB,77.85,75,2,198,187,258,276,HARD,74,TRUE,Williams,11723.37,9,FALSE,11694.871,21.7,61,1018.4,40.6,0.6,-0.12186934340514811,0.992546151641322
11878.499,ALB,77.279,76,2,200,190,258,276,HARD,75,TRUE,Williams,11801.22,9,FALSE,11754.885,21.7,61,1018.4,40.6,0.9,-0.6946583704589974,-0.7193398003386511
11955.559,ALB,77.06,77,2,202,188,258,275,HARD,76,TRUE,Williams,11878.499,9,FALSE,11874.901,21.8,61,1018.4,40.9,0.8,-0.9702957262759966,0.24192189559966745
6031.535,GAS,88.269,3,2,162,177,255,275,MEDIUM,2,TRUE,Alpine,5943.266,10,FALSE,5934.534,21.6,66,1018.7,48.6,1.4,-0.06975647374412476,0.9975640502598243
6114.804,GAS,83.269,4,2,180,179,263,277,MEDIUM,3,TRUE,Alpine,6031.535,10,FALSE,5994.54,21.6,65,1018.8,49.2,0.6,0,1
6198.232,GAS,83.428,5,2,181,178,263,278,MEDIUM,4,TRUE,Alpine,6114.804,10,FALSE,6114.532,21.7,63,1018.8,48.8,0.6,0.8386705679454239,0.5446390350150271
6281.338,GAS,83.106,6,2,176,177,265,279,MEDIUM,5,TRUE,Alpine,6198.232,10,FALSE,6174.539000000001,21.6,64,1018.9,48.2,2,-0.12186934340514811,0.992546151641322
6363.571,GAS,82.233,7,2,180,185,263,281,MEDIUM,6,TRUE,Alpine,6281.338,10,FALSE,6234.5380000000005,21.6,63,1018.8,48.2,1,0,1
6445.171,GAS,81.6,8,2,178,178,262,279,MEDIUM,7,TRUE,Alpine,6363.571,10,FALSE,6354.536,21.8,64,1018.9,48,1.4,0.9702957262759965,-0.24192189559966779
6527.242,GAS,82.071,9,2,176,179,263,276,MEDIUM,8,TRUE,Alpine,6445.171,10,FALSE,6414.5380000000005,21.9,63,1018.9,47.9,0.9,-0.9563047559630353,-0.2923717047227371
6608.636,GAS,81.394,10,2,178,176,265,278,MEDIUM,9,TRUE,Alpine,6527.242,10,FALSE,6474.523,22,64,1018.8,47.9,1.1,-0.3420201433256686,0.9396926207859084
6689.934,GAS,81.298,11,2,181,187,265,280,MEDIUM,10,TRUE,Alpine,6608.636,10,FALSE,6594.529,22.1,63,1018.8,47.9,0.9,-0.12186934340514775,-0.992546151641322
6771.223,GAS,81.289,12,2,175,182,264,279,MEDIUM,11,TRUE,Alpine,6689.934,10,FALSE,6654.531,22.2,61,1018.9,47.9,1.3,0.15643446504023087,0.9876883405951378
6852.753000000001,GAS,81.53,13,2,186,178,256,277,MEDIUM,12,TRUE,Alpine,6771.223,10,FALSE,6714.544,22.3,63,1018.8,47.3,0.6,0.03489949670250097,0.9993908270190958
6932.673,GAS,79.92,14,2,191,189,266,280,MEDIUM,13,TRUE,Alpine,6852.753000000001,10,FALSE,6834.55,22,62,1018.8,47.1,1.2,0,1
7013.739,GAS,81.066,15,2,180,176,262,278,MEDIUM,14,TRUE,Alpine,6932.673,10,FALSE,6894.541,22,63,1018.7,47.1,0.5,0.374606593415912,0.9271838545667874
7094.793,GAS,81.054,16,2,184,185,262,278,MEDIUM,15,TRUE,Alpine,7013.739,10,FALSE,6954.537,22,62,1018.8,47.1,1.1,-0.15643446504023112,0.9876883405951377
7176.754,GAS,81.961,17,2,187,174,256,277,MEDIUM,16,TRUE,Alpine,7094.793,10,FALSE,7074.549,21.8,64,1018.8,46.1,1.3,0.13917310096006544,0.9902680687415704
7257.551,GAS,80.797,18,2,186,177,255,276,MEDIUM,17,TRUE,Alpine,7176.754,10,FALSE,7134.543,21.6,64,1018.7,46.7,1.1,0.6156614753256582,0.788010753606722
7337.455,GAS,79.904,19,2,192,176,256,277,MEDIUM,18,TRUE,Alpine,7257.551,10,FALSE,7254.548,21.8,61,1018.6,46.7,0.7,-0.6560590289905074,-0.7547095802227719
7417.71,GAS,80.255,20,2,194,174,257,278,MEDIUM,19,TRUE,Alpine,7337.455,10,FALSE,7314.547,21.9,61,1018.8,46.6,1.3,0.5877852522924731,0.8090169943749475
7497.586,GAS,79.876,21,2,186,184,264,277,MEDIUM,20,TRUE,Alpine,7417.71,10,FALSE,7374.542,21.9,62,1018.8,45.8,0.9,-0.3907311284892747,0.9205048534524399
7578.14,GAS,80.554,22,2,184,177,263,279,MEDIUM,21,TRUE,Alpine,7497.586,10,FALSE,7494.544,21.8,65,1018.8,45.9,1.6,-0.9986295347545738,0.052335956242943946
7659.446,GAS,81.306,23,2,177,177,257,277,MEDIUM,22,TRUE,Alpine,7578.14,10,FALSE,7554.554,21.8,65,1018.8,45.9,0.5,-0.30901699437494773,-0.9510565162951535
7740.395,GAS,80.949,24,2,195,172,257,277,MEDIUM,23,TRUE,Alpine,7659.446,10,FALSE,7614.543,21.7,63,1018.7,46.1,1.1,-0.06975647374412476,0.9975640502598243
7820.767,GAS,80.372,25,2,188,178,256,276,MEDIUM,24,TRUE,Alpine,7740.395,10,FALSE,7734.553,21.7,63,1018.7,45.7,0.9,-0.052335956242943564,-0.9986295347545738
7901.36,GAS,80.593,26,2,176,183,256,276,MEDIUM,25,TRUE,Alpine,7820.767,10,FALSE,7794.562,21.7,62,1018.6,45.7,1.3,-0.5735764363510465,0.8191520442889916
7981.881,GAS,80.521,27,2,186,174,256,276,MEDIUM,26,TRUE,Alpine,7901.36,10,FALSE,7854.559,21.8,64,1018.5,46,0.7,0.3907311284892737,0.9205048534524404
8062.11,GAS,80.229,28,2,190,179,256,276,MEDIUM,27,TRUE,Alpine,7981.881,10,FALSE,7974.548,21.9,62,1018.6,46,1,-0.5446390350150271,-0.838670567945424
8141.486,GAS,79.376,29,2,194,179,256,276,MEDIUM,28,TRUE,Alpine,8062.11,10,FALSE,8034.5599999999995,22,63,1018.5,45.6,1.7,-0.5735764363510458,-0.819152044288992
8223.25,GAS,81.764,30,2,173,172,255,276,MEDIUM,29,TRUE,Alpine,8141.486,10,FALSE,8094.551,22,62,1018.5,45.9,0.9,-0.6427876096865393,-0.766044443118978
8304.677,GAS,81.42699999999999,31,2,186,171,256,269,MEDIUM,30,TRUE,Alpine,8223.25,10,FALSE,8214.551,22.1,61,1018.6,45.5,0.4,-0.601815023152048,-0.798635510047293
8385.798,GAS,81.121,32,2,190,176,257,276,MEDIUM,31,TRUE,Alpine,8304.677,10,FALSE,8274.557,22,61,1018.6,45.5,0.9,-0.8386705679454242,-0.544639035015027
8466.762999999999,GAS,80.965,33,2,191,174,256,275,MEDIUM,32,TRUE,Alpine,8385.798,10,FALSE,8334.573,21.9,62,1018.5,45.6,1,-0.9063077870366497,-0.42261826174069994
8547.514,GAS,80.751,34,2,189,177,257,275,MEDIUM,33,TRUE,Alpine,8466.762999999999,10,FALSE,8454.594000000001,22,61,1018.5,45.9,1,-0.9993908270190957,-0.03489949670250165
8626.875,GAS,79.361,35,2,190,180,257,275,MEDIUM,34,TRUE,Alpine,8547.514,10,FALSE,8514.61,22,62,1018.6,45.1,0.9,0,1
8706.451000000001,GAS,79.576,36,2,195,179,256,275,MEDIUM,35,TRUE,Alpine,8626.875,10,FALSE,8574.602,21.9,65,1018.6,44.5,0.6,-0.034899496702500823,0.9993908270190958
8786.426,GAS,79.975,37,2,198,178,257,275,MEDIUM,36,TRUE,Alpine,8706.451000000001,10,FALSE,8694.613,21.7,63,1018.5,44.4,1.5,-0.8191520442889918,0.573576436351046
8865.854,GAS,79.428,38,2,199,181,256,275,MEDIUM,37,TRUE,Alpine,8786.426,10,FALSE,8754.617,21.8,63,1018.5,44.5,1,-0.9998476951563913,0.01745240643728313
8946.173999999999,GAS,80.32,39,2,185,174,258,276,MEDIUM,38,TRUE,Alpine,8865.854,10,FALSE,8814.635,21.8,62,1018.6,44.8,0.7,0.19080899537654497,-0.9816271834476639
9026.558,GAS,80.384,40,2,197,175,257,275,MEDIUM,39,TRUE,Alpine,8946.173999999999,10,FALSE,8934.646,21.9,61,1018.6,44.4,0.8,-0.9998476951563913,-0.017452406437283498
9106.758,GAS,80.2,41,2,197,181,257,275,MEDIUM,40,TRUE,Alpine,9026.558,10,FALSE,8994.675,22,60,1018.5,44.4,0.8,0.9335804264972017,-0.35836794954530027
9186.735,GAS,79.977,42,2,199,179,256,275,MEDIUM,41,TRUE,Alpine,9106.758,10,FALSE,9054.676,22,62,1018.4,44.4,0.5,0.49999999999999994,0.8660254037844387
9267.783,GAS,81.048,43,2,193,175,256,275,MEDIUM,42,TRUE,Alpine,9186.735,10,FALSE,9174.683,21.9,59,1018.5,44.8,0.9,0,1
9348.404,GAS,80.621,44,2,189,175,257,275,MEDIUM,43,TRUE,Alpine,9267.783,10,FALSE,9234.684,21.9,59,1018.6,44.8,1,-0.7313537016191701,-0.6819983600624989
9427.786,GAS,79.382,45,2,190,179,257,275,MEDIUM,44,TRUE,Alpine,9348.404,10,FALSE,9294.708,22,58,1018.5,44.5,0.5,-0.20791169081775907,-0.9781476007338057
9507.756,GAS,79.97,46,2,192,177,257,275,MEDIUM,45,TRUE,Alpine,9427.786,10,FALSE,9414.696,21.9,57,1018.3,44.5,1.8,-0.39073112848927355,-0.9205048534524404
9587.190999999999,GAS,79.435,47,2,198,176,256,275,MEDIUM,46,TRUE,Alpine,9507.756,10,FALSE,9474.7,22,58,1018.4,44.5,1.8,-0.9945218953682734,0.10452846326765299
9667.056,GAS,79.865,48,2,196,181,257,275,MEDIUM,47,TRUE,Alpine,9587.190999999999,10,FALSE,9534.736,22,57,1018.5,43.8,0.7,-0.4226182617406993,-0.90630778703665
9747.59,GAS,80.53399999999999,49,2,197,173,257,275,MEDIUM,48,TRUE,Alpine,9667.056,10,FALSE,9654.715,22,57,1018.4,43.7,1.7,0,1
9828.613,GAS,81.023,50,2,189,173,236,275,MEDIUM,49,TRUE,Alpine,9747.59,10,FALSE,9714.711,21.9,58,1018.5,43.7,1,-0.10452846326765342,0.9945218953682733
9913.086,GAS,84.473,51,2,140,175,257,264,MEDIUM,50,TRUE,Alpine,9828.613,10,FALSE,9774.715,21.9,58,1018.5,43.7,1.1,0.9998476951563913,0.017452406437283376
9992.829,GAS,79.743,52,2,193,180,258,278,MEDIUM,51,TRUE,Alpine,9913.086,10,TRUE,9894.744,21.8,57,1018.5,43.2,1,0.788010753606722,0.6156614753256583
10072.746,GAS,79.917,53,2,188,178,258,279,MEDIUM,52,TRUE,Alpine,9992.829,10,FALSE,9954.756,21.9,58,1018.5,43.2,0.8,-0.6293203910498378,0.7771459614569706
10151.837,GAS,79.09100000000001,54,2,189,178,258,279,MEDIUM,53,TRUE,Alpine,10072.746,10,FALSE,10014.744999999999,21.9,59,1018.6,43,1.1,-0.743144825477394,-0.6691306063588585
10231.244,GAS,79.407,55,2,196,179,258,278,MEDIUM,54,TRUE,Alpine,10151.837,10,FALSE,10134.75,21.7,59,1018.4,42.5,1.1,0,1
10310.948,GAS,79.70400000000001,56,2,194,178,258,278,MEDIUM,55,TRUE,Alpine,10231.244,10,FALSE,10194.749,21.7,60,1018.4,42.4,0.9,0.8571673007021122,0.5150380749100543
10390.396,GAS,79.44800000000001,57,2,197,181,257,278,MEDIUM,56,TRUE,Alpine,10310.948,10,FALSE,10254.764,21.6,60,1018.4,42.2,0.8,0.6427876096865395,-0.7660444431189779
10469.493,GAS,79.09700000000001,58,2,197,178,257,277,MEDIUM,57,TRUE,Alpine,10390.396,10,FALSE,10374.793,21.8,60,1018.5,42.2,1.2,0.49999999999999994,0.8660254037844387
10550.871,GAS,81.378,59,2,191,171,236,277,MEDIUM,58,TRUE,Alpine,10469.493,10,FALSE,10434.807,21.6,61,1018.4,41.9,1.1,0.15643446504023087,0.9876883405951378
10631.108,GAS,80.237,60,2,189,177,259,279,MEDIUM,59,TRUE,Alpine,10550.871,10,FALSE,10494.803,21.5,61,1018.5,42.3,0.5,-0.9702957262759966,0.24192189559966745
10711.515,GAS,80.407,61,2,190,180,259,271,MEDIUM,60,TRUE,Alpine,10631.108,10,FALSE,10614.806,21.6,60,1018.4,42,0.9,-0.874619707139396,-0.48480962024633684
10789.984,GAS,78.469,62,2,191,180,258,279,MEDIUM,61,TRUE,Alpine,10711.515,10,FALSE,10674.815,21.8,59,1018.4,42,1.2,-0.9945218953682734,-0.10452846326765336
10869.139,GAS,79.155,63,2,192,179,258,279,MEDIUM,62,TRUE,Alpine,10789.984,10,FALSE,10734.835,22,60,1018.5,42,0.8,-0.9702957262759966,0.24192189559966745
10948.007,GAS,78.868,64,2,192,181,259,278,MEDIUM,63,TRUE,Alpine,10869.139,10,FALSE,10854.842,21.9,60,1018.4,42,0.9,-0.5735764363510458,-0.819152044288992
11027.227,GAS,79.22,65,2,197,180,258,277,MEDIUM,64,TRUE,Alpine,10948.007,10,FALSE,10914.848,21.9,59,1018.4,41.7,1.2,-0.9743700647852352,0.22495105434386492
11105.953,GAS,78.726,66,2,200,181,258,276,MEDIUM,65,TRUE,Alpine,11027.227,10,FALSE,10974.84,22,59,1018.3,41.7,1.7,-0.5735764363510465,0.8191520442889916
11184.577,GAS,78.624,67,2,201,179,258,276,MEDIUM,66,TRUE,Alpine,11105.953,10,FALSE,11094.832,21.8,60,1018.4,40.9,0.7,0.24192189559966773,0.9702957262759965
11263.122,GAS,78.545,68,2,201,182,258,276,MEDIUM,67,TRUE,Alpine,11184.577,10,FALSE,11154.842,21.7,61,1018.4,41.1,0.8,-0.7547095802227717,-0.6560590289905076
